State Name,county Name,State Code,County Code,Date,AQI,Category,Defining Parameter,Defining Site,Number of Sites Reporting
California,Tulare,6,107,12/22/2017,96,Moderate,PM2.5,06-107-2002,3
California,Tulare,6,107,12/23/2017,145,Unhealthy for Sensitive Groups,PM2.5,06-107-2002,3
California,Tulare,6,107,12/24/2017,161,Unhealthy,PM2.5,06-107-2002,4
California,Tulare,6,107,12/25/2017,168,Unhealthy,PM2.5,06-107-2002,3
California,Tulare,6,107,12/26/2017,159,Unhealthy,PM2.5,06-107-2002,3
California,Tulare,6,107,12/27/2017,154,Unhealthy,PM2.5,06-107-2002,3
California,Tulare,6,107,12/28/2017,157,Unhealthy,PM2.5,06-107-2002,3
California,Tulare,6,107,12/29/2017,164,Unhealthy,PM2.5,06-107-2002,3
California,Tulare,6,107,12/30/2017,167,Unhealthy,PM2.5,06-107-2002,4
California,Tulare,6,107,12/31/2017,162,Unhealthy,PM2.5,06-107-2002,3
California,Yolo,6,113,1/1/2017,40,Good,PM2.5,06-113-0004,3
California,Yolo,6,113,1/2/2017,33,Good,Ozone,06-113-1003,2
California,Yolo,6,113,1/3/2017,36,Good,PM2.5,06-113-0004,2
California,Yolo,6,113,1/4/2017,30,Good,Ozone,06-113-1003,2
California,Yolo,6,113,1/5/2017,31,Good,Ozone,06-113-1003,2
California,Yolo,6,113,1/6/2017,30,Good,Ozone,06-113-1003,2
California,Yolo,6,113,1/7/2017,28,Good,Ozone,06-113-1003,3
California,Yolo,6,113,1/8/2017,32,Good,Ozone,06-113-0004,1
California,Yolo,6,113,1/9/2017,32,Good,Ozone,06-113-0004,1
California,Yolo,6,113,1/10/2017,37,Good,Ozone,06-113-0004,1
California,Yolo,6,113,1/11/2017,35,Good,Ozone,06-113-0004,1
California,Yolo,6,113,1/12/2017,29,Good,Ozone,06-113-0004,1
California,Yolo,6,113,1/13/2017,31,Good,Ozone,06-113-0004,3
California,Yolo,6,113,1/14/2017,45,Good,PM2.5,06-113-0004,1
California,Yolo,6,113,1/15/2017,60,Moderate,PM2.5,06-113-0004,1
California,Yolo,6,113,1/16/2017,60,Moderate,PM2.5,06-113-0004,1
California,Yolo,6,113,1/17/2017,72,Moderate,PM2.5,06-113-0004,1
California,Yolo,6,113,1/18/2017,107,Unhealthy for Sensitive Groups,PM2.5,06-113-0004,1
California,Yolo,6,113,1/19/2017,33,Good,Ozone,06-113-0004,3
California,Yolo,6,113,1/20/2017,41,Good,PM2.5,06-113-0004,1
California,Yolo,6,113,1/21/2017,36,Good,Ozone,06-113-1003,2
California,Yolo,6,113,1/22/2017,37,Good,Ozone,06-113-1003,2
California,Yolo,6,113,1/23/2017,35,Good,Ozone,06-113-1003,2
California,Yolo,6,113,1/24/2017,34,Good,Ozone,06-113-1003,2
California,Yolo,6,113,1/25/2017,35,Good,PM2.5,06-113-0004,3
California,Yolo,6,113,1/26/2017,28,Good,Ozone,06-113-1003,2
California,Yolo,6,113,1/27/2017,31,Good,Ozone,06-113-0004,1
California,Yolo,6,113,1/28/2017,33,Good,PM2.5,06-113-0004,1
California,Yolo,6,113,1/29/2017,27,Good,Ozone,06-113-0004,1
California,Yolo,6,113,1/30/2017,38,Good,PM2.5,06-113-0004,1
California,Yolo,6,113,1/31/2017,52,Moderate,PM2.5,06-113-1003,3
California,Yolo,6,113,2/1/2017,46,Good,PM2.5,06-113-0004,1
California,Yolo,6,113,2/2/2017,35,Good,PM2.5,06-113-0004,1
California,Yolo,6,113,2/3/2017,33,Good,Ozone,06-113-0004,1
California,Yolo,6,113,2/4/2017,33,Good,Ozone,06-113-0004,2
California,Yolo,6,113,2/5/2017,29,Good,Ozone,06-113-1003,2
California,Yolo,6,113,2/6/2017,34,Good,Ozone,06-113-1003,3
California,Yolo,6,113,2/7/2017,33,Good,Ozone,06-113-1003,2
California,Yolo,6,113,2/8/2017,14,Good,PM2.5,06-113-0004,2
California,Yolo,6,113,2/9/2017,32,Good,Ozone,06-113-0004,2
California,Yolo,6,113,2/10/2017,34,Good,Ozone,06-113-1003,2
California,Yolo,6,113,2/11/2017,33,Good,Ozone,06-113-0004,2
California,Yolo,6,113,2/12/2017,33,Good,Ozone,06-113-0004,3
California,Yolo,6,113,2/13/2017,29,Good,Ozone,06-113-0004,2
California,Yolo,6,113,2/14/2017,42,Good,PM2.5,06-113-0004,2
California,Yolo,6,113,2/15/2017,71,Moderate,PM2.5,06-113-0004,2
California,Yolo,6,113,2/16/2017,45,Good,Ozone,06-113-0004,2
California,Yolo,6,113,2/17/2017,38,Good,PM2.5,06-113-0004,2
California,Yolo,6,113,2/18/2017,37,Good,Ozone,06-113-0004,3
California,Yolo,6,113,2/19/2017,37,Good,Ozone,06-113-0004,2
California,Yolo,6,113,2/20/2017,44,Good,Ozone,06-113-0004,2
California,Yolo,6,113,2/21/2017,44,Good,Ozone,06-113-0004,2
California,Yolo,6,113,2/22/2017,41,Good,Ozone,06-113-0004,2
California,Yolo,6,113,2/23/2017,42,Good,Ozone,06-113-0004,2
California,Yolo,6,113,2/24/2017,32,Good,Ozone,06-113-0004,3
California,Yolo,6,113,2/25/2017,41,Good,Ozone,06-113-0004,2
California,Yolo,6,113,2/26/2017,40,Good,Ozone,06-113-0004,2
California,Yolo,6,113,2/27/2017,42,Good,Ozone,06-113-0004,2
California,Yolo,6,113,2/28/2017,42,Good,Ozone,06-113-0004,2
California,Yolo,6,113,3/1/2017,39,Good,Ozone,06-113-0004,2
California,Yolo,6,113,3/2/2017,42,Good,Ozone,06-113-0004,3
California,Yolo,6,113,3/3/2017,42,Good,Ozone,06-113-0004,2
California,Yolo,6,113,3/4/2017,43,Good,Ozone,06-113-0004,2
California,Yolo,6,113,3/5/2017,44,Good,Ozone,06-113-0004,2
California,Yolo,6,113,3/6/2017,39,Good,Ozone,06-113-0004,2
California,Yolo,6,113,3/7/2017,41,Good,Ozone,06-113-0004,2
California,Yolo,6,113,3/8/2017,40,Good,Ozone,06-113-0004,3
California,Yolo,6,113,3/9/2017,35,Good,Ozone,06-113-0004,2
California,Yolo,6,113,3/10/2017,29,Good,Ozone,06-113-0004,2
California,Yolo,6,113,3/11/2017,32,Good,Ozone,06-113-0004,2
California,Yolo,6,113,3/12/2017,39,Good,Ozone,06-113-0004,2
California,Yolo,6,113,3/13/2017,39,Good,Ozone,06-113-0004,2
California,Yolo,6,113,3/14/2017,64,Moderate,Ozone,06-113-0004,3
California,Yolo,6,113,3/15/2017,28,Good,PM2.5,06-113-0004,2
California,Yolo,6,113,3/16/2017,31,Good,Ozone,06-113-0004,2
California,Yolo,6,113,3/17/2017,44,Good,Ozone,06-113-0004,2
California,Yolo,6,113,3/18/2017,37,Good,Ozone,06-113-0004,2
California,Yolo,6,113,3/19/2017,32,Good,Ozone,06-113-0004,2
California,Yolo,6,113,3/20/2017,34,Good,PM2.5,06-113-1003,3
California,Yolo,6,113,3/21/2017,44,Good,Ozone,06-113-0004,2
California,Yolo,6,113,3/22/2017,42,Good,Ozone,06-113-0004,2
California,Yolo,6,113,3/23/2017,41,Good,Ozone,06-113-0004,2
California,Yolo,6,113,3/24/2017,47,Good,PM2.5,06-113-0004,2
California,Yolo,6,113,3/25/2017,45,Good,PM2.5,06-113-0004,2
California,Yolo,6,113,3/26/2017,44,Good,Ozone,06-113-0004,2
California,Yolo,6,113,3/27/2017,43,Good,Ozone,06-113-0004,2
California,Yolo,6,113,3/28/2017,50,Good,Ozone,06-113-0004,2
California,Yolo,6,113,3/29/2017,44,Good,Ozone,06-113-0004,2
California,Yolo,6,113,3/30/2017,46,Good,Ozone,06-113-0004,2
California,Yolo,6,113,3/31/2017,44,Good,Ozone,06-113-0004,2
California,Yolo,6,113,4/1/2017,47,Good,Ozone,06-113-0004,3
California,Yolo,6,113,4/2/2017,44,Good,Ozone,06-113-1003,2
California,Yolo,6,113,4/3/2017,49,Good,Ozone,06-113-0004,2
California,Yolo,6,113,4/4/2017,48,Good,PM2.5,06-113-0004,2
California,Yolo,6,113,4/5/2017,48,Good,Ozone,06-113-0004,2
California,Yolo,6,113,4/6/2017,43,Good,Ozone,06-113-0004,2
California,Yolo,6,113,4/7/2017,44,Good,Ozone,06-113-0004,3
California,Yolo,6,113,4/8/2017,46,Good,Ozone,06-113-0004,2
California,Yolo,6,113,4/9/2017,44,Good,Ozone,06-113-0004,2
California,Yolo,6,113,4/10/2017,49,Good,Ozone,06-113-0004,2
California,Yolo,6,113,4/11/2017,42,Good,Ozone,06-113-0004,2
California,Yolo,6,113,4/12/2017,47,Good,Ozone,06-113-0004,2
California,Yolo,6,113,4/13/2017,46,Good,Ozone,06-113-0004,3
California,Yolo,6,113,4/14/2017,44,Good,Ozone,06-113-0004,2
California,Yolo,6,113,4/15/2017,44,Good,Ozone,06-113-0004,2
California,Yolo,6,113,4/16/2017,42,Good,Ozone,06-113-0004,2
California,Yolo,6,113,4/17/2017,32,Good,Ozone,06-113-0004,2
California,Yolo,6,113,4/18/2017,44,Good,Ozone,06-113-0004,2
California,Yolo,6,113,4/19/2017,45,Good,Ozone,06-113-0004,3
California,Yolo,6,113,4/20/2017,49,Good,Ozone,06-113-0004,2
California,Yolo,6,113,4/21/2017,50,Good,Ozone,06-113-0004,2
California,Yolo,6,113,4/22/2017,39,Good,Ozone,06-113-0004,2
California,Yolo,6,113,4/23/2017,41,Good,Ozone,06-113-0004,2
California,Yolo,6,113,4/24/2017,40,Good,Ozone,06-113-0004,2
California,Yolo,6,113,4/25/2017,47,Good,Ozone,06-113-0004,3
California,Yolo,6,113,4/26/2017,30,Good,Ozone,06-113-0004,2
California,Yolo,6,113,4/27/2017,58,Moderate,Ozone,06-113-0004,2
California,Yolo,6,113,4/28/2017,50,Good,Ozone,06-113-0004,2
California,Yolo,6,113,4/29/2017,49,Good,Ozone,06-113-1003,2
California,Yolo,6,113,4/30/2017,45,Good,Ozone,06-113-1003,2
California,Yolo,6,113,5/1/2017,44,Good,Ozone,06-113-1003,3
California,Yolo,6,113,5/2/2017,37,Good,Ozone,06-113-1003,2
California,Yolo,6,113,5/3/2017,46,Good,Ozone,06-113-1003,2
California,Yolo,6,113,5/4/2017,46,Good,Ozone,06-113-1003,2
California,Yolo,6,113,5/5/2017,31,Good,Ozone,06-113-1003,2
California,Yolo,6,113,5/6/2017,44,Good,Ozone,06-113-1003,2
California,Yolo,6,113,5/7/2017,44,Good,Ozone,06-113-1003,3
California,Yolo,6,113,5/8/2017,51,Moderate,PM2.5,06-113-0004,2
California,Yolo,6,113,5/9/2017,58,Moderate,Ozone,06-113-1003,2
California,Yolo,6,113,5/10/2017,47,Good,PM2.5,06-113-0004,2
California,Yolo,6,113,5/11/2017,32,Good,Ozone,06-113-1003,2
California,Yolo,6,113,5/12/2017,42,Good,Ozone,06-113-1003,2
California,Yolo,6,113,5/13/2017,44,Good,Ozone,06-113-1003,2
California,Yolo,6,113,5/14/2017,39,Good,Ozone,06-113-1003,2
California,Yolo,6,113,5/15/2017,41,Good,Ozone,06-113-1003,2
California,Yolo,6,113,5/16/2017,34,Good,Ozone,06-113-1003,2
California,Yolo,6,113,5/17/2017,41,Good,Ozone,06-113-1003,2
California,Yolo,6,113,5/18/2017,38,Good,Ozone,06-113-0004,2
California,Yolo,6,113,5/19/2017,44,Good,Ozone,06-113-1003,2
California,Yolo,6,113,5/20/2017,51,Moderate,Ozone,06-113-0004,3
California,Yolo,6,113,5/21/2017,54,Moderate,Ozone,06-113-1003,2
California,Yolo,6,113,5/22/2017,84,Moderate,Ozone,06-113-1003,2
California,Yolo,6,113,5/23/2017,100,Moderate,Ozone,06-113-1003,2
California,Yolo,6,113,5/24/2017,41,Good,Ozone,06-113-1003,2
California,Yolo,6,113,5/25/2017,39,Good,Ozone,06-113-1003,2
California,Yolo,6,113,5/26/2017,44,Good,Ozone,06-113-1003,3
California,Yolo,6,113,5/27/2017,44,Good,Ozone,06-113-1003,2
California,Yolo,6,113,5/28/2017,48,Good,Ozone,06-113-1003,2
California,Yolo,6,113,5/29/2017,42,Good,Ozone,06-113-1003,2
California,Yolo,6,113,5/30/2017,34,Good,Ozone,06-113-1003,2
California,Yolo,6,113,5/31/2017,40,Good,Ozone,06-113-1003,2
California,Yolo,6,113,6/1/2017,39,Good,Ozone,06-113-1003,3
California,Yolo,6,113,6/2/2017,50,Good,Ozone,06-113-1003,2
California,Yolo,6,113,6/3/2017,47,Good,Ozone,06-113-1003,3
California,Yolo,6,113,6/4/2017,44,Good,Ozone,06-113-1003,2
California,Yolo,6,113,6/5/2017,64,Moderate,Ozone,06-113-1003,2
California,Yolo,6,113,6/6/2017,54,Moderate,Ozone,06-113-1003,3
California,Yolo,6,113,6/7/2017,38,Good,Ozone,06-113-1003,2
California,Yolo,6,113,6/8/2017,42,Good,Ozone,06-113-1003,2
California,Yolo,6,113,6/9/2017,35,Good,Ozone,06-113-1003,2
California,Yolo,6,113,6/10/2017,33,Good,Ozone,06-113-1003,2
California,Yolo,6,113,6/11/2017,33,Good,Ozone,06-113-1003,2
California,Yolo,6,113,6/12/2017,35,Good,Ozone,06-113-1003,3
California,Yolo,6,113,6/13/2017,44,Good,Ozone,06-113-1003,2
California,Yolo,6,113,6/14/2017,48,Good,Ozone,06-113-1003,2
California,Yolo,6,113,6/15/2017,42,Good,Ozone,06-113-0004,2
California,Yolo,6,113,6/16/2017,34,Good,Ozone,06-113-0004,2
California,Yolo,6,113,6/17/2017,33,Good,Ozone,06-113-1003,2
California,Yolo,6,113,6/18/2017,34,Good,Ozone,06-113-1003,3
California,Yolo,6,113,6/19/2017,71,Moderate,Ozone,06-113-1003,2
California,Yolo,6,113,6/20/2017,112,Unhealthy for Sensitive Groups,Ozone,06-113-1003,2
California,Yolo,6,113,6/21/2017,44,Good,Ozone,06-113-1003,2
California,Yolo,6,113,6/22/2017,48,Good,Ozone,06-113-1003,2
California,Yolo,6,113,6/23/2017,74,Moderate,Ozone,06-113-1003,1
California,Yolo,6,113,6/24/2017,47,Good,Ozone,06-113-1003,2
California,Yolo,6,113,6/25/2017,35,Good,Ozone,06-113-1003,1
California,Yolo,6,113,6/26/2017,33,Good,Ozone,06-113-1003,1
California,Yolo,6,113,6/27/2017,37,Good,Ozone,06-113-1003,1
California,Yolo,6,113,6/28/2017,44,Good,Ozone,06-113-1003,1
California,Yolo,6,113,6/29/2017,49,Good,Ozone,06-113-1003,1
California,Yolo,6,113,6/30/2017,57,Moderate,PM2.5,06-113-0004,3
California,Yolo,6,113,7/1/2017,49,Good,Ozone,06-113-1003,2
California,Yolo,6,113,7/2/2017,54,Moderate,Ozone,06-113-1003,2
California,Yolo,6,113,7/3/2017,54,Moderate,Ozone,06-113-1003,2
California,Yolo,6,113,7/4/2017,58,Moderate,Ozone,06-113-1003,2
California,Yolo,6,113,7/5/2017,47,Good,PM2.5,06-113-0004,2
California,Yolo,6,113,7/6/2017,74,Moderate,Ozone,06-113-1003,3
California,Yolo,6,113,7/7/2017,44,Good,Ozone,06-113-1003,1
California,Yolo,6,113,7/8/2017,74,Moderate,Ozone,06-113-1003,1
California,Yolo,6,113,7/9/2017,50,Good,Ozone,06-113-1003,1
California,Yolo,6,113,7/10/2017,51,Moderate,Ozone,06-113-1003,1
California,Yolo,6,113,7/11/2017,58,Moderate,PM2.5,06-113-0004,2
California,Yolo,6,113,7/12/2017,47,Good,PM2.5,06-113-0004,3
California,Yolo,6,113,7/13/2017,46,Good,Ozone,06-113-1003,2
California,Yolo,6,113,7/14/2017,50,Good,Ozone,06-113-1003,2
California,Yolo,6,113,7/15/2017,71,Moderate,Ozone,06-113-1003,2
California,Yolo,6,113,7/16/2017,40,Good,Ozone,06-113-1003,2
California,Yolo,6,113,7/17/2017,64,Moderate,Ozone,06-113-1003,2
California,Yolo,6,113,7/18/2017,48,Good,PM2.5,06-113-0004,3
California,Yolo,6,113,7/19/2017,67,Moderate,Ozone,06-113-1003,2
California,Yolo,6,113,7/20/2017,48,Good,Ozone,06-113-1003,2
California,Yolo,6,113,7/21/2017,64,Moderate,Ozone,06-113-1003,2
California,Yolo,6,113,7/22/2017,64,Moderate,Ozone,06-113-1003,2
California,Yolo,6,113,7/23/2017,74,Moderate,Ozone,06-113-1003,2
California,Yolo,6,113,7/24/2017,48,Good,Ozone,06-113-1003,3
California,Yolo,6,113,7/25/2017,67,Moderate,Ozone,06-113-1003,2
California,Yolo,6,113,7/26/2017,71,Moderate,Ozone,06-113-1003,2
California,Yolo,6,113,7/27/2017,84,Moderate,Ozone,06-113-1003,2
California,Yolo,6,113,7/28/2017,50,Good,PM2.5,06-113-0004,2
California,Yolo,6,113,7/29/2017,45,Good,PM2.5,06-113-0004,2
California,Yolo,6,113,7/30/2017,50,Good,Ozone,06-113-1003,3
California,Yolo,6,113,7/31/2017,58,Moderate,Ozone,06-113-1003,2
California,Yolo,6,113,8/1/2017,84,Moderate,Ozone,06-113-1003,2
California,Yolo,6,113,8/2/2017,90,Moderate,Ozone,06-113-1003,2
California,Yolo,6,113,8/3/2017,67,Moderate,Ozone,06-113-1003,2
California,Yolo,6,113,8/4/2017,44,Good,Ozone,06-113-1003,2
California,Yolo,6,113,8/5/2017,44,Good,Ozone,06-113-1003,3
California,Yolo,6,113,8/6/2017,39,Good,Ozone,06-113-1003,2
California,Yolo,6,113,8/7/2017,54,Moderate,PM2.5,06-113-0004,2
California,Yolo,6,113,8/8/2017,51,Moderate,Ozone,06-113-1003,2
California,Yolo,6,113,8/9/2017,48,Good,Ozone,06-113-1003,2
California,Yolo,6,113,8/10/2017,64,Moderate,Ozone,06-113-1003,2
California,Yolo,6,113,8/11/2017,80,Moderate,Ozone,06-113-1003,2
California,Yolo,6,113,8/12/2017,55,Moderate,PM2.5,06-113-0004,2
California,Yolo,6,113,8/13/2017,36,Good,Ozone,06-113-1003,2
California,Yolo,6,113,8/14/2017,38,Good,PM2.5,06-113-0004,2
California,Yolo,6,113,8/15/2017,54,Moderate,PM2.5,06-113-0004,2
California,Yolo,6,113,8/16/2017,53,Moderate,PM2.5,06-113-0004,2
California,Yolo,6,113,8/17/2017,61,Moderate,Ozone,06-113-1003,3
California,Yolo,6,113,8/18/2017,61,Moderate,Ozone,06-113-1003,2
California,Yolo,6,113,8/19/2017,54,Moderate,PM2.5,06-113-0004,2
California,Yolo,6,113,8/20/2017,60,Moderate,PM2.5,06-113-0004,2
California,Yolo,6,113,8/21/2017,55,Moderate,PM2.5,06-113-0004,2
California,Yolo,6,113,8/22/2017,74,Moderate,Ozone,06-113-1003,2
California,Yolo,6,113,8/23/2017,80,Moderate,Ozone,06-113-1003,2
California,Yolo,6,113,8/24/2017,62,Moderate,PM2.5,06-113-0004,2
California,Yolo,6,113,8/25/2017,64,Moderate,Ozone,06-113-1003,2
California,Yolo,6,113,8/26/2017,58,Moderate,Ozone,06-113-1003,3
California,Yolo,6,113,8/27/2017,43,Good,Ozone,06-113-1003,2
California,Yolo,6,113,8/28/2017,64,Moderate,Ozone,06-113-0004,2
California,Yolo,6,113,8/29/2017,58,Moderate,Ozone,06-113-1003,3
California,Yolo,6,113,8/30/2017,50,Good,Ozone,06-113-1003,2
California,Yolo,6,113,8/31/2017,90,Moderate,PM2.5,06-113-0004,2
California,Yolo,6,113,9/1/2017,126,Unhealthy for Sensitive Groups,PM2.5,06-113-0004,2
California,Yolo,6,113,9/2/2017,111,Unhealthy for Sensitive Groups,PM2.5,06-113-0004,2
California,Yolo,6,113,9/3/2017,100,Moderate,PM2.5,06-113-0004,2
California,Yolo,6,113,9/4/2017,123,Unhealthy for Sensitive Groups,PM2.5,06-113-0004,3
California,Yolo,6,113,9/5/2017,53,Moderate,PM2.5,06-113-0004,2
California,Yolo,6,113,9/6/2017,56,Moderate,PM2.5,06-113-0004,2
California,Yolo,6,113,9/7/2017,52,Moderate,PM2.5,06-113-0004,2
California,Yolo,6,113,9/8/2017,58,Moderate,Ozone,06-113-1003,2
California,Yolo,6,113,9/9/2017,74,Moderate,Ozone,06-113-1003,2
California,Yolo,6,113,9/10/2017,54,Moderate,Ozone,06-113-1003,3
California,Yolo,6,113,9/11/2017,74,Moderate,Ozone,06-113-1003,2
California,Yolo,6,113,9/12/2017,74,Moderate,Ozone,06-113-1003,2
California,Yolo,6,113,9/13/2017,41,Good,Ozone,06-113-1003,2
California,Yolo,6,113,9/14/2017,37,Good,Ozone,06-113-1003,2
California,Yolo,6,113,9/15/2017,48,Good,PM2.5,06-113-0004,2
California,Yolo,6,113,9/16/2017,59,Moderate,PM2.5,06-113-0004,3
California,Yolo,6,113,9/17/2017,64,Moderate,PM2.5,06-113-0004,2
California,Yolo,6,113,9/18/2017,30,Good,Ozone,06-113-1003,2
California,Yolo,6,113,9/19/2017,39,Good,PM2.5,06-113-0004,2
California,Yolo,6,113,9/20/2017,31,Good,Ozone,06-113-1003,2
California,Yolo,6,113,9/21/2017,35,Good,Ozone,06-113-1003,2
California,Yolo,6,113,9/22/2017,37,Good,Ozone,06-113-1003,3
California,Yolo,6,113,9/23/2017,35,Good,Ozone,06-113-1003,2
California,Yolo,6,113,9/24/2017,36,Good,Ozone,06-113-1003,2
California,Yolo,6,113,9/25/2017,39,Good,Ozone,06-113-1003,2
California,Yolo,6,113,9/26/2017,37,Good,Ozone,06-113-1003,2
California,Yolo,6,113,9/27/2017,49,Good,Ozone,06-113-0004,2
California,Yolo,6,113,9/28/2017,61,Moderate,Ozone,06-113-1003,3
California,Yolo,6,113,9/29/2017,40,Good,Ozone,06-113-1003,2
California,Yolo,6,113,9/30/2017,40,Good,Ozone,06-113-1003,2
California,Yolo,6,113,10/1/2017,53,Moderate,PM2.5,06-113-0004,2
California,Yolo,6,113,10/2/2017,55,Moderate,PM2.5,06-113-0004,2
California,Yolo,6,113,10/3/2017,35,Good,Ozone,06-113-1003,2
California,Yolo,6,113,10/4/2017,61,Moderate,PM10,06-113-1003,3
California,Yolo,6,113,10/5/2017,35,Good,Ozone,06-113-1003,2
California,Yolo,6,113,10/6/2017,40,Good,Ozone,06-113-1003,2
California,Yolo,6,113,10/7/2017,71,Moderate,Ozone,06-113-1003,2
California,Yolo,6,113,10/8/2017,80,Moderate,PM2.5,06-113-0004,2
California,Yolo,6,113,10/9/2017,57,Moderate,PM2.5,06-113-0004,2
California,Yolo,6,113,10/10/2017,153,Unhealthy,PM2.5,06-113-1003,3
California,Yolo,6,113,10/11/2017,113,Unhealthy for Sensitive Groups,PM2.5,06-113-0004,2
California,Yolo,6,113,10/12/2017,34,Good,Ozone,06-113-1003,2
California,Yolo,6,113,10/13/2017,37,Good,Ozone,06-113-1003,2
California,Yolo,6,113,10/14/2017,38,Good,Ozone,06-113-1003,2
California,Yolo,6,113,10/15/2017,43,Good,Ozone,06-113-1003,2
California,Yolo,6,113,10/16/2017,83,Moderate,PM2.5,06-113-0004,3
California,Yolo,6,113,10/17/2017,77,Moderate,PM2.5,06-113-0004,2
California,Yolo,6,113,10/18/2017,68,Moderate,PM2.5,06-113-0004,2
California,Yolo,6,113,10/19/2017,32,Good,Ozone,06-113-1003,2
California,Yolo,6,113,10/20/2017,35,Good,Ozone,06-113-1003,2
California,Yolo,6,113,10/21/2017,35,Good,Ozone,06-113-1003,2
California,Yolo,6,113,10/22/2017,31,Good,Ozone,06-113-1003,3
California,Yolo,6,113,10/23/2017,36,Good,Ozone,06-113-1003,2
California,Yolo,6,113,10/24/2017,38,Good,Ozone,06-113-1003,2
California,Yolo,6,113,10/25/2017,47,Good,Ozone,06-113-1003,2
California,Yolo,6,113,10/26/2017,46,Good,Ozone,06-113-1003,2
California,Yolo,6,113,10/27/2017,39,Good,Ozone,06-113-1003,2
California,Yolo,6,113,10/28/2017,71,Moderate,Ozone,06-113-1003,3
California,Yolo,6,113,10/29/2017,47,Good,Ozone,06-113-1003,2
California,Yolo,6,113,10/30/2017,33,Good,Ozone,06-113-1003,2
California,Yolo,6,113,10/31/2017,35,Good,Ozone,06-113-1003,2
California,Yolo,6,113,11/1/2017,36,Good,Ozone,06-113-1003,2
California,Yolo,6,113,11/2/2017,39,Good,Ozone,06-113-1003,2
California,Yolo,6,113,11/3/2017,33,Good,Ozone,06-113-1003,2
California,Yolo,6,113,11/4/2017,31,Good,Ozone,06-113-1003,1
California,Yolo,6,113,11/5/2017,31,Good,Ozone,06-113-1003,1
California,Yolo,6,113,11/6/2017,31,Good,Ozone,06-113-1003,2
California,Yolo,6,113,11/7/2017,31,Good,Ozone,06-113-1003,2
California,Yolo,6,113,11/8/2017,23,Good,Ozone,06-113-1003,1
California,Yolo,6,113,11/9/2017,31,Good,Ozone,06-113-1003,3
California,Yolo,6,113,11/10/2017,27,Good,Ozone,06-113-1003,2
California,Yolo,6,113,11/11/2017,23,Good,Ozone,06-113-0004,2
California,Yolo,6,113,11/12/2017,28,Good,PM2.5,06-113-0004,2
California,Yolo,6,113,11/13/2017,26,Good,Ozone,06-113-1003,2
California,Yolo,6,113,11/14/2017,32,Good,Ozone,06-113-1003,2
California,Yolo,6,113,11/15/2017,22,Good,Ozone,06-113-1003,3
California,Yolo,6,113,11/16/2017,27,Good,Ozone,06-113-1003,2
California,Yolo,6,113,11/17/2017,31,Good,Ozone,06-113-1003,2
California,Yolo,6,113,11/18/2017,27,Good,Ozone,06-113-1003,2
California,Yolo,6,113,11/19/2017,25,Good,Ozone,06-113-1003,2
California,Yolo,6,113,11/20/2017,60,Moderate,PM2.5,06-113-0004,2
